subject,post,latitude,longitude,sentiment,score,area
Traffic Update,Excited about the new renovations at Elm. It's going to be great for the community!,33.849937,-84.388377,Positive,0.9999996423721312,Other Areas
Traffic Update,Don't miss the River happening this weekend at Maple. Always a good time!,33.852318,-84.424124,Positive,0.988943338,Other Areas
Infrastructure Work,"Heads up, Peachtree is undergoing some major infrastructure work for the next month.",33.763439,-84.537152,Neutral,0.9996829032897948,Other Areas
Local Event,The annual street fair at 5th is this Saturday. Great food and local crafts!,33.721724,-84.4557,Neutral,0.9999616146087646,Other Areas
New Restaurant Opening,Heard about a new Main opening on Maple. Definitely worth checking out!,33.694782,-84.502069,Neutral,0.999711812,Other Areas
Street Fair,The annual street fair at Highland is this Saturday. Great food and local crafts!,33.864693,-84.413575,Neutral,0.9998923540115356,Other Areas
New Restaurant Opening,Excited about the new renovations at Maple. It's going to be great for the community!,33.804233,-84.513969,Positive,0.9999997615814208,Other Areas
Public Transport Notice,Community meeting at Peachtree this Thursday to discuss the new Maple development.,33.786239,-84.490766,Neutral,0.999998927,Other Areas
Community Meeting,Heard about a new Highland opening on River. Definitely worth checking out!,33.684324,-84.361208,Neutral,0.999221683,Other Areas
Pothole Alert,"Heads up, Maple is undergoing some major infrastructure work for the next month.",33.684388,-84.478355,Neutral,0.9998587369918824,Other Areas
Street Fair,"Avoid 5th during rush hour, construction is causing major delays.",33.712071,-84.528466,Negative,0.9998218417167664,Other Areas
Infrastructure Work,"Heads up, 5th is undergoing some major infrastructure work for the next month.",33.76184,-84.466695,Neutral,0.9999618530273438,Other Areas
Street Fair,Community meeting at Maple this Thursday to discuss the new Highland development.,33.743666,-84.448826,Neutral,0.9999990463256836,Other Areas
Community Meeting,Excited about the new renovations at North. It's going to be great for the community!,33.729295,-84.493252,Positive,0.9999997615814208,Other Areas
Street Fair,Don't miss the Broadway happening this weekend at Elm. Always a good time!,33.740356,-84.338353,Positive,0.9608026146888732,Other Areas
Infrastructure Work,Heard about a new Peachtree opening on 5th. Definitely worth checking out!,33.785429,-84.469459,Neutral,0.9997780919075012,Other Areas
Pothole Alert,Don't miss the Broadway happening this weekend at Highland. Always a good time!,33.826241,-84.492574,Positive,0.9445092678070068,Other Areas
Local Event,"Avoid Main during rush hour, construction is causing major delays.",33.831151,-84.363392,Negative,0.9989157915115356,Other Areas
Local Event,The annual street fair at North is this Saturday. Great food and local crafts!,33.674151,-84.426111,Neutral,0.9997422099113464,Other Areas
Community Meeting,Don't miss the Maple happening this weekend at Highland. Always a good time!,33.861926,-84.448381,Positive,0.9324344396591188,Other Areas
New Restaurant Opening,Excited about the new renovations at Peachtree. It's going to be great for the community!,33.848727,-84.409618,Positive,0.9999996423721312,Other Areas
Traffic Update,"Avoid Maple during rush hour, construction is causing major delays.",33.728277,-84.493466,Negative,0.9985874891281128,Other Areas
Street Fair,Excited about the new renovations at Elm. It's going to be great for the community!,33.761351,-84.419079,Positive,0.9999996423721312,Other Areas
Infrastructure Work,Community meeting at Maple this Thursday to discuss the new Maple development.,33.684523,-84.378921,Neutral,0.9999988079071044,Other Areas
Local Event,The annual street fair at River is this Saturday. Great food and local crafts!,33.759279,-84.457363,Neutral,0.9999666213989258,Other Areas
Infrastructure Work,"Avoid North during rush hour, construction is causing major delays.",33.826366,-84.309326,Negative,0.9987327456474304,Other Areas
Park Renovation,"Heads up, River is undergoing some major infrastructure work for the next month.",33.78826,-84.393435,Neutral,0.9999222755432128,Other Areas
Community Meeting,Don't miss the North happening this weekend at River. Always a good time!,33.834519,-84.430302,Positive,0.9747377634048462,Other Areas
Street Fair,Excited about the new renovations at Elm. It's going to be great for the community!,33.737748,-84.359744,Positive,0.9999996423721312,Other Areas
Public Transport Notice,Excited about the new renovations at Peachtree. It's going to be great for the community!,33.715306,-84.304206,Positive,0.9999996423721312,Other Areas
Traffic Update,Don't miss the 5th happening this weekend at Highland. Always a good time!,33.748227,-84.373396,Positive,0.9731401205062866,Other Areas
Community Meeting,Watch out for a giant pothole on Broadway Street. Be careful driving!,33.772271,-84.364533,Neutral,0.9937437176704408,Other Areas
Public Transport Notice,Don't miss the Broadway happening this weekend at Peachtree. Always a good time!,33.691591,-84.340254,Positive,0.8566089868545532,Other Areas
Traffic Update,Watch out for a giant pothole on Highland Street. Be careful driving!,33.764816,-84.51259,Neutral,0.9961722493171692,Other Areas
Traffic Update,Watch out for a giant pothole on North Street. Be careful driving!,33.660315,-84.435603,Neutral,0.9953041076660156,Other Areas
New Restaurant Opening,"Avoid North during rush hour, construction is causing major delays.",33.724794,-84.520652,Negative,0.9987327456474304,Other Areas
Traffic Update,Public transport update: Main line will have altered schedules this week.,33.75091,-84.375259,Neutral,0.9999990463256836,Other Areas
Park Renovation,"Heads up, North is undergoing some major infrastructure work for the next month.",33.793051,-84.364743,Neutral,0.9999599456787108,Other Areas
Pothole Alert,Don't miss the Peachtree happening this weekend at River. Always a good time!,33.847428,-84.338846,Positive,0.945328414,Other Areas
Park Renovation,Public transport update: Broadway line will have altered schedules this week.,33.841857,-84.453111,Neutral,0.9999985694885254,Other Areas
New Restaurant Opening,Don't miss the River happening this weekend at 5th. Always a good time!,33.764884,-84.443203,Positive,0.9838798642158508,Other Areas
Community Meeting,Excited about the new renovations at Main. It's going to be great for the community!,33.795435,-84.339321,Positive,0.9999997615814208,Other Areas
Pothole Alert,"Heads up, Broadway is undergoing some major infrastructure work for the next month.",33.824075,-84.472923,Neutral,0.9999204874038696,Other Areas
Infrastructure Work,Watch out for a giant pothole on Maple Street. Be careful driving!,33.859502,-84.376553,Neutral,0.9965986609458924,Other Areas
Park Renovation,Public transport update: Maple line will have altered schedules this week.,33.8507,-84.415919,Neutral,0.999998927,Other Areas
Community Meeting,Heard about a new Broadway opening on Broadway. Definitely worth checking out!,33.809145,-84.403831,Neutral,0.9995750784873962,Other Areas
Local Event,Excited about the new renovations at River. It's going to be great for the community!,33.667319,-84.36208,Positive,0.9999996423721312,Other Areas
Park Renovation,Public transport update: Maple line will have altered schedules this week.,33.814507,-84.378685,Neutral,0.999998927,Other Areas
Pothole Alert,Excited about the new renovations at North. It's going to be great for the community!,33.807199,-84.424215,Positive,0.9999997615814208,Other Areas
Street Fair,Heard about a new Elm opening on Peachtree. Definitely worth checking out!,33.809492,-84.336378,Neutral,0.9997137188911438,Other Areas
Community Meeting,Excited about the new renovations at Broadway. It's going to be great for the community!,33.787903,-84.525926,Positive,0.9999996423721312,Other Areas
Local Event,Don't miss the 5th happening this weekend at 5th. Always a good time!,33.838991,-84.339999,Positive,0.9812569618225098,Other Areas
Traffic Update,Watch out for a giant pothole on 5th Street. Be careful driving!,33.669187,-84.360268,Neutral,0.996526539,Other Areas
Community Meeting,"Heads up, 5th is undergoing some major infrastructure work for the next month.",33.775134,-84.317725,Neutral,0.9999618530273438,Other Areas
Street Fair,Public transport update: Broadway line will have altered schedules this week.,33.6994,-84.502461,Neutral,0.9999985694885254,Other Areas
Infrastructure Work,Public transport update: Broadway line will have altered schedules this week.,33.685924,-84.361907,Neutral,0.9999985694885254,Other Areas
Traffic Update,Heard about a new North opening on River. Definitely worth checking out!,33.735074,-84.295495,Neutral,0.9992207288742064,Other Areas
Park Renovation,Excited about the new renovations at North. It's going to be great for the community!,33.762461,-84.310443,Positive,0.9999997615814208,Other Areas
New Restaurant Opening,The annual street fair at Maple is this Saturday. Great food and local crafts!,33.733628,-84.301378,Neutral,0.999975324,Other Areas
Infrastructure Work,Watch out for a giant pothole on Highland Street. Be careful driving!,33.795489,-84.388246,Neutral,0.9961722493171692,Other Areas
Community Meeting,Heard about a new River opening on Main. Definitely worth checking out!,33.867485,-84.354111,Neutral,0.999601662,Other Areas
Park Renovation,Don't miss the 5th happening this weekend at Peachtree. Always a good time!,33.805684,-84.330555,Positive,0.94556433,Other Areas
Traffic Update,Heard about a new Highland opening on Highland. Definitely worth checking out!,33.836404,-84.366548,Neutral,0.9995591044425964,Other Areas
Local Event,Heard about a new Peachtree opening on Maple. Definitely worth checking out!,33.71089,-84.52685,Neutral,0.9997082352638244,Other Areas
Infrastructure Work,Watch out for a giant pothole on River Street. Be careful driving!,33.693848,-84.417069,Neutral,0.9974990487098694,Other Areas
Infrastructure Work,Public transport update: Highland line will have altered schedules this week.,33.682995,-84.355194,Neutral,0.9999979734420776,Other Areas
Park Renovation,Don't miss the North happening this weekend at North. Always a good time!,33.858241,-84.346164,Positive,0.9770819544792176,Other Areas
Street Fair,Public transport update: Peachtree line will have altered schedules this week.,33.717861,-84.358473,Neutral,0.999998927,Other Areas
New Restaurant Opening,"Avoid Elm during rush hour, construction is causing major delays.",33.826522,-84.495043,Negative,0.9986013770103456,Other Areas
Street Fair,Heard about a new Maple opening on North. Definitely worth checking out!,33.781971,-84.342441,Neutral,0.9990699887275696,Other Areas
Traffic Update,Watch out for a giant pothole on 5th Street. Be careful driving!,33.660894,-84.456119,Neutral,0.996526539,Other Areas
Local Event,Community meeting at Elm this Thursday to discuss the new River development.,33.870695,-84.413629,Neutral,0.9999992847442628,Other Areas
Public Transport Notice,Excited about the new renovations at 5th. It's going to be great for the community!,33.650486,-84.392478,Positive,0.9999995231628418,Other Areas
